time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
346000,2022-02-25 03:03:18,38.5857729938522,114.367088709395,835.629948,,,1479.6819784522,34.44882,39.705685,10455.1512532,14870.735384,17,5,10.965,1480.6662304522,836.6142,43.3071584,10455.1512532,-17.671826,35.567346,0,116.3, -34.8, 2.4,0,0,1684,1024,1024,1024,100,0,0,0,126.4,-23.9,50,3.653,3.659,3.635,0,0,0,17.538,102.56,1479.6819784522,835.629948,31,Sport,
346100,2022-02-25 03:03:18,38.585765721598,114.367107100931,835.958032,,,1480.0100624522,34.44882,39.705685,10456.2339304,14876.6080876,17,5,10.965,1480.6662304522,836.6142,43.3071584,10456.2339304,-17.89552,35.567346,0,116.2, -34.7, 1.6,0,0,1684,1024,1024,1008,100,0,0,-2,126.4,-23.9,50,3.653,3.659,3.635,0,0,0,17.538,102.56,1480.0100624522,835.958032,31,Sport,
346200,2022-02-25 03:03:18,38.5857575874633,114.367127047372,835.629948,,,1479.6819784522,34.44882,39.817532,10457.4478412,14883.038534,17,5,10.965,1480.6662304522,836.6142,43.3071584,10457.4478412,-17.89552,35.567346,0,116.6, -34.6, 0,0,0,1684,1024,1024,989,100,0,0,-5,126.4,-23.9,50,3.653,3.659,3.635,0,0,0,17.538,102.56,1479.6819784522,835.629948,31,Sport,
346300,2022-02-25 03:03:18,38.5857502011689,114.367145567313,835.629948,,,1479.6819784522,34.44882,39.817532,10458.5633268,14888.944046,17,5,10.965,1480.6662304522,836.6142,43.3071584,10458.5633268,-17.89552,35.567346,0,116.8, -34.6, -0.7,0,0,1684,1024,1024,988,100,0,0,-5,126.4,-23.9,50,3.653,3.659,3.635,0,0,0,17.538,102.56,1479.6819784522,835.629948,31,Sport,
346400,2022-02-25 03:03:18,38.5857435824526,114.367162726712,835.629948,,,1479.6819784522,34.44882,39.817532,10459.481962,14894.4230488,17,5,10.965,1480.6662304522,836.6142,43.3071584,10459.481962,-17.89552,35.567346,-0.223694,116.7, -35.2, -0.6,0,0,1684,1024,1024,988,100,0,0,-5,126.4,-23.9,50,3.653,3.659,3.635,0,0,0,17.538,102.56,1479.6819784522,835.629948,31,Sport,
346500,2022-02-25 03:03:18,38.5857362948466,114.367181109125,835.301864,,,1479.3538944522,34.44882,39.817532,10460.5646392,14900.2957524,17,5,10.965,1480.6662304522,836.6142,43.3071584,10460.5646392,-17.89552,35.567346,0,116.7, -35, -0.2,0,0,1684,1024,1024,988,100,0,0,-5,126.4,-23.9,50,3.653,3.659,3.635,0,0,0,17.538,102.56,1479.3538944522,835.301864,31,Sport,
346600,2022-02-25 03:03:18,38.5857289984686,114.367199607315,835.301864,,,1479.3538944522,34.44882,39.817532,10461.6473164,14906.2012644,17,5,10.965,1480.6662304522,836.6142,43.3071584,10461.6473164,-17.89552,35.567346,0,116.7, -34.9, -0.5,0,0,1684,1024,1024,974,100,0,0,-8,126.4,-23.9,50,3.653,3.659,3.635,0,0,0,17.538,102.56,1479.3538944522,835.301864,31,Sport,
346700,2022-02-25 03:03:19,38.5857216713874,114.367218029021,835.301864,,,1479.3538944522,34.44882,40.0188566,10462.7299936,14912.1067764,17,5,10.965,1480.6662304522,836.6142,43.3071584,10462.7299936,-17.89552,35.79104,0,117.2, -34.9, -2.1,0,0,1684,1024,1024,965,100,0,0,-9,126.3,-23.9,50,3.653,3.659,3.635,0,0,0,17.538,102.56,1479.3538944522,835.301864,31,Sport,
346800,2022-02-25 03:03:19,38.5857142828998,114.367236758059,835.301864,,,1479.3538944522,34.44882,40.0188566,10463.8454792,14918.0779052,17,5,10.973,1480.6662304522,836.6142,43.3071584,10463.8454792,-17.89552,35.79104,-0.223694,117.3, -34.9, -2.8,0,0,1684,1024,1024,965,100,0,0,-9,126.2,-23.9,50,3.661,3.671,3.647,0,0,0,16.847,102.74,1479.3538944522,835.301864,31,Sport,
346900,2022-02-25 03:03:19,38.5857070018732,114.367255280105,835.301864,,,1479.3538944522,34.44882,40.0188566,10464.9281564,14923.9834172,17,5,10.973,1480.6662304522,836.6142,43.3071584,10464.9281564,-17.89552,35.79104,-0.223694,117.2, -34.3, -3.3,0,0,1684,1024,1024,965,100,0,0,-9,126.1,-23.9,50,3.661,3.671,3.647,0,0,0,16.847,102.74,1479.3538944522,835.301864,31,Sport,
347000,2022-02-25 03:03:19,38.5856997976043,114.367274103168,835.301864,,,1479.3538944522,34.44882,40.1083342,10465.9452168,14929.9873544,17,5,10.973,1480.6662304522,836.6142,43.3071584,10465.9452168,-17.671826,36.014734,-0.223694,117.4, -34, -3.8,0,0,1684,1024,1024,965,100,0,0,-9,126,-23.9,50,3.661,3.671,3.647,0,0,0,16.847,102.74,1479.3538944522,835.301864,31,Sport,
347100,2022-02-25 03:03:19,38.5856926218456,114.36729269468,834.97378,,,1479.0258104522,34.44882,40.0188566,10466.9950856,14935.8928664,17,5,10.973,1480.6662304522,836.6142,43.3071584,10466.9950856,-17.448132,36.014734,-0.223694,117.2, -34, -3.1,0,0,1684,1024,1024,973,100,0,0,-8,125.9,-23.9,50,3.661,3.671,3.647,0,0,0,16.847,102.74,1479.0258104522,834.97378,31,Sport,
347200,2022-02-25 03:03:19,38.5856853452051,114.367311495991,835.301864,,,1479.3538944522,34.44882,40.0188566,10468.0449544,14941.8639952,17,5,10.973,1480.6662304522,836.6142,43.3071584,10468.0449544,-17.448132,36.014734,-0.223694,116.6, -33.7, -1.4,0,0,1684,1024,1024,974,100,0,0,-8,125.8,-23.9,50,3.661,3.671,3.647,0,0,0,16.847,102.74,1479.3538944522,835.301864,31,Sport,
347300,2022-02-25 03:03:19,38.585678241818,114.3673301282,834.97378,,,1479.0258104522,34.44882,40.0188566,10469.0620148,14947.7695072,17,5,10.973,1480.6662304522,836.6142,43.3071584,10469.0620148,-17.448132,36.014734,-0.223694,116.2, -33.7, -0.5,0,0,1684,1024,1024,973,100,0,0,-8,125.7,-23.9,50,3.661,3.671,3.647,0,0,0,16.847,102.74,1479.0258104522,834.97378,31,Sport,
347400,2022-02-25 03:03:19,38.5856710550939,114.367348904954,834.97378,,,1479.0258104522,34.44882,40.0188566,10470.1118836,14953.740636,17,5,10.973,1480.6662304522,836.6142,43.3071584,10470.1118836,-17.224438,36.014734,0,116, -33.8, -0.3,0,0,1684,1024,1024,973,100,0,0,-8,125.6,-23.9,50,3.661,3.671,3.647,0,0,0,16.847,102.74,1479.0258104522,834.97378,31,Sport,
347500,2022-02-25 03:03:19,38.5856639933754,114.367367484538,834.645696,,,1478.6977264522,34.44882,39.7280544,10471.128944,14959.646148,17,5,10.973,1480.6662304522,836.6142,43.3071584,10471.128944,-17.224438,35.79104,0,116.1, -33.5, -1,0,0,1684,1024,1024,970,100,0,0,-8,125.6,-23.9,50,3.661,3.671,3.647,0,0,0,16.847,102.74,1478.6977264522,834.645696,31,Sport,
347600,2022-02-25 03:03:19,38.5856568329681,114.367386252169,834.645696,,,1478.6977264522,34.44882,39.929379,10472.1788128,14965.5844684,17,5,10.973,1480.6662304522,836.6142,43.3071584,10472.1788128,-17.224438,36.014734,0,116.1, -33, -1.5,0,0,1684,1024,1024,969,100,0,0,-8,125.5,-23.9,50,3.661,3.671,3.647,0,0,0,16.847,102.74,1478.6977264522,834.645696,31,Sport,
347700,2022-02-25 03:03:19,38.5856497953735,114.367404866836,834.317612,,,1478.3696424522,34.44882,39.929379,10473.1630648,14971.4899804,17,5,10.973,1480.6662304522,836.6142,43.3071584,10473.1630648,-17.224438,36.014734,-0.223694,116, -32.7, -1.8,0,0,1684,1024,1024,969,100,0,0,-8,125.4,-23.9,50,3.661,3.671,3.647,0,0,0,16.847,102.74,1478.3696424522,834.317612,31,Sport,
347800,2022-02-25 03:03:20,38.5856427884819,114.367423839355,834.317612,,,1478.3696424522,34.44882,39.817532,10474.1473168,14977.4611092,17,5,10.97,1480.6662304522,836.6142,43.3071584,10474.1473168,-17.000744,36.014734,-0.223694,115.9, -32.4, -1.9,0,0,1684,1024,1024,968,100,0,0,-8,125.3,-23.9,50,3.662,3.669,3.646,0,0,0,16.177,102.74,1478.3696424522,834.317612,31,Sport,
347900,2022-02-25 03:03:20,38.5856358232588,114.367442509454,834.317612,,,1478.3696424522,34.44882,39.817532,10475.1315688,14983.3666212,17,5,10.97,1480.6662304522,836.6142,43.3071584,10475.1315688,-17.000744,36.014734,-0.447388,115.8, -32.1, -2,0,0,1684,1024,1024,968,100,0,0,-8,125.2,-23.9,50,3.662,3.669,3.646,0,0,0,16.177,102.74,1478.3696424522,834.317612,31,Sport,
348000,2022-02-25 03:03:20,38.5856289391798,114.367461402685,833.989528,,,1478.0415584522,34.44882,39.7280544,10476.0830124,14989.3049416,17,5,10.97,1480.6662304522,836.6142,43.3071584,10476.0830124,-16.77705,36.014734,-0.447388,115.7, -32.2, -2,0,0,1684,1024,1024,968,100,0,0,-8,125.1,-23.9,50,3.662,3.669,3.646,0,0,0,16.177,102.74,1478.0415584522,833.989528,31,Sport,
348100,2022-02-25 03:03:20,38.5856220792245,114.367480079801,833.989528,,,1478.0415584522,34.44882,39.7280544,10477.034456,14995.2104536,17,5,10.97,1480.6662304522,836.6142,43.3071584,10477.034456,-16.77705,36.014734,-0.447388,115.5, -32.4, -1.2,0,0,1684,1024,1024,967,100,0,0,-9,125,-23.9,50,3.662,3.669,3.646,0,0,0,16.177,102.74,1478.0415584522,833.989528,31,Sport,
348200,2022-02-25 03:03:20,38.5856151447047,114.367498804632,833.661444,,,1477.7134744522,34.44882,39.6385768,10478.018708,15001.1159656,17,5,10.97,1480.6662304522,836.6142,43.3071584,10478.018708,-16.553356,36.014734,-0.447388,115.3, -32.6, -0.8,0,0,1684,1024,1024,967,100,0,0,-9,124.9,-23.9,50,3.662,3.669,3.646,0,0,0,16.177,102.74,1477.7134744522,833.661444,31,Sport,
348300,2022-02-25 03:03:20,38.5856083768588,114.367517443156,833.661444,,,1477.7134744522,34.44882,39.6385768,10478.9701516,15006.9886692,17,5,10.97,1480.6662304522,836.6142,43.3071584,10478.9701516,-16.553356,36.014734,-0.447388,115, -32.7, -0.3,0,0,1684,1024,1024,967,100,0,0,-9,124.8,-23.9,50,3.662,3.669,3.646,0,0,0,16.177,102.74,1477.7134744522,833.661444,31,Sport,
348400,2022-02-25 03:03:20,38.5856017537563,114.367536391118,833.33336,,,1477.3853904522,34.44882,39.6385768,10479.82317,15012.8941812,17,5,10.97,1480.6662304522,836.6142,43.3071584,10479.82317,-16.553356,36.014734,-0.447388,115.1, -32.7, -0.8,0,0,1684,1024,1024,967,100,0,0,-9,124.7,-23.9,50,3.662,3.669,3.646,0,0,0,16.177,102.74,1477.3853904522,833.33336,31,Sport,
348500,2022-02-25 03:03:20,38.5855950495098,114.367555047884,833.33336,,,1477.3853904522,34.44882,39.5490992,10480.7418052,15018.7340764,17,5,10.97,1480.6662304522,836.6142,43.3071584,10480.7418052,-16.329662,36.014734,-0.671082,114.8, -32.4, -0.3,0,0,1684,1024,1024,967,100,0,0,-9,124.6,-23.9,50,3.662,3.669,3.646,0,0,0,16.177,102.74,1477.3853904522,833.33336,31,Sport,
348600,2022-02-25 03:03:20,38.585588310174,114.367574035139,833.661444,,,1477.7134744522,34.44882,39.5490992,10481.627632,15024.7052052,17,5,10.97,1480.6662304522,836.6142,43.3071584,10481.627632,-16.329662,36.014734,-0.894776,115.1, -32.5, -1.3,0,0,1684,1024,1024,966,100,0,0,-9,124.5,-23.9,50,3.662,3.669,3.646,0,0,0,16.177,102.74,1477.7134744522,833.661444,31,Sport,
348700,2022-02-25 03:03:20,38.5855816761061,114.367592693311,833.661444,,,1477.7134744522,34.44882,39.258297,10482.5462672,15030.5451004,17,5,10.97,1480.6662304522,836.6142,43.3071584,10482.5462672,-16.105968,35.79104,-0.671082,114.8, -33, -0.3,0,0,1684,1024,1029,927,100,0,1,-15,124.5,-23.9,50,3.662,3.669,3.646,0,0,0,16.177,102.74,1477.7134744522,833.661444,31,Sport,
348800,2022-02-25 03:03:21,38.5855745617535,114.367612962523,833.661444,,,1477.7134744522,34.44882,39.258297,10483.4977108,15036.8771216,17,5,10.983,1480.6662304522,836.6142,43.3071584,10483.4977108,-16.105968,35.79104,-0.671082,114.8, -33.4, -1,0,0,1684,1024,1032,877,100,0,1,-22,124.3,-23.9,50,3.663,3.669,3.649,0,0,0,15.441,102.92,1477.7134744522,833.661444,31,Sport,
348900,2022-02-25 03:03:21,38.5855679693542,114.36763172033,833.661444,,,1477.7134744522,34.44882,39.258297,10484.3835376,15042.7498252,17,5,10.983,1480.6662304522,836.6142,43.3071584,10484.3835376,-15.882274,35.79104,-0.671082,115.4, -33.1, -4,0,0,1684,1024,1044,839,100,0,3,-28,124,-23.9,50,3.663,3.669,3.649,0,0,0,15.441,102.92,1477.7134744522,833.661444,31,Sport,
349000,2022-02-25 03:03:21,38.5855622212906,114.367648869904,833.661444,,,1477.7134744522,34.44882,39.2806664,10485.072514,15048.064786,17,5,10.983,1480.6662304522,836.6142,43.3071584,10485.072514,-15.65858,36.014734,-0.671082,116.7, -31.6, -9.8,0,0,1684,1024,1047,833,100,0,3,-29,123.5,-23.9,50,3.663,3.669,3.649,0,0,0,15.441,102.92,1477.7134744522,833.661444,31,Sport,
349100,2022-02-25 03:03:21,38.5855559074121,114.367667619289,833.661444,,,1477.7134744522,34.44882,39.3030358,10485.8599156,15053.8718728,17,5,10.983,1480.6662304522,836.6142,43.3071584,10485.8599156,-15.211192,36.238428,-0.894776,116.8, -29.6, -14.1,0,0,1684,1024,1050,833,100,0,4,-29,122.8,-23.9,50,3.663,3.669,3.649,0,0,0,15.441,102.92,1477.7134744522,833.661444,31,Sport,
349200,2022-02-25 03:03:21,38.58554962643,114.367686776347,833.989528,,,1478.0415584522,34.44882,39.3477746,10486.6145088,15059.8101932,17,5,10.983,1480.6662304522,836.6142,43.3071584,10486.6145088,-14.763804,36.462122,-1.11847,114.6, -29.1, -11.8,0,0,1684,1024,1051,834,100,0,4,-29,122,-23.9,50,3.663,3.669,3.649,0,0,0,15.441,102.92,1478.0415584522,833.989528,31,Sport,
349300,2022-02-25 03:03:21,38.5855437577468,114.367705692032,833.989528,,,1478.0415584522,34.44882,39.1017112,10487.2378684,15065.61728,17,5,10.983,1480.6662304522,836.6142,43.3071584,10487.2378684,-14.092722,36.462122,-1.11847,113.5, -29.6, -11.6,0,0,1684,1024,1051,834,100,0,4,-29,121.3,-23.9,50,3.663,3.669,3.649,0,0,0,15.441,102.92,1478.0415584522,833.989528,31,Sport,"机身存储空间已满，请备份文件后清理存储空间 (Code: 10062)"
349400,2022-02-25 03:03:21,38.5855382092534,114.367724685602,834.317612,,,1478.3696424522,34.44882,38.922756,10487.7628028,15071.3915584,17,5,10.983,1480.6662304522,836.6142,43.3071584,10487.7628028,-13.645334,36.462122,-1.11847,112.7, -30.2, -12,0,0,1684,1024,1052,841,100,0,4,-28,120.5,-23.9,50,3.663,3.669,3.649,0,0,0,15.441,102.92,1478.3696424522,834.317612,31,Sport,
349500,2022-02-25 03:03:21,38.5855327857655,114.367743628651,834.317612,,,1478.3696424522,34.44882,38.699062,10488.2549288,15077.1658368,17,5,10.983,1480.6662304522,836.6142,43.3071584,10488.2549288,-12.974252,36.462122,-0.671082,112.2, -30.8, -13,0,0,1684,1024,1053,856,100,0,4,-25,119.7,-23.9,50,3.663,3.669,3.649,0,0,0,15.441,102.92,1478.3696424522,834.317612,31,Sport,
349600,2022-02-25 03:03:21,38.5855272811338,114.367762732383,834.317612,,,1478.3696424522,34.44882,38.5648456,10488.7470548,15082.9729236,17,5,10.983,1480.6662304522,836.6142,43.3071584,10488.7470548,-12.526864,36.462122,-0.671082,111.3, -30.6, -11.8,0,0,1684,1024,1053,857,100,0,4,-25,119.1,-23.9,50,3.663,3.669,3.649,0,0,0,15.441,102.92,1478.3696424522,834.317612,31,Sport,
349700,2022-02-25 03:03:22,38.5855222765243,114.367781761737,834.317612,,,1478.3696424522,34.44882,38.6319538,10489.0751388,15088.6815852,17,5,10.983,1480.6662304522,836.6142,43.3071584,10489.0751388,-12.079476,36.685816,-0.447388,110.5, -30.9, -9.8,0,0,1684,1024,1029,972,100,0,1,-8,118.5,-23.9,50,3.663,3.669,3.649,0,0,0,15.441,102.92,1478.3696424522,834.317612,31,Sport,
349800,2022-02-25 03:03:22,38.5855173662173,114.367800989665,833.989528,,,1478.0415584522,34.44882,38.475368,10489.337606,15094.4558636,17,5,10.98,1480.6662304522,836.6142,43.3071584,10489.337606,-11.632088,36.685816,-0.447388,108.9, -30.9, -5.3,0,0,1684,1024,1024,1021,100,0,0,-0,118.1,-23.9,49,3.687,3.695,3.678,0,0,0,15.033,103.1,1478.0415584522,833.989528,31,Sport,
349900,2022-02-25 03:03:22,38.5855126664461,114.367820094802,834.317612,,,1478.3696424522,34.44882,38.4082598,10489.5672648,15100.1645252,17,5,10.98,1480.6662304522,836.6142,43.3071584,10489.5672648,-11.408394,36.685816,-0.447388,106.8, -33.1, 3.4,0,0,1684,1024,1024,1024,100,0,0,0,118.1,-23.9,49,3.687,3.695,3.678,0,0,0,15.033,103.1,1478.3696424522,834.317612,31,Sport,
350000,2022-02-25 03:03:22,38.5855078307041,114.367839220988,834.317612,,,1478.3696424522,34.44882,38.475368,10489.829732,15105.9059952,17,5,10.98,1480.6662304522,836.6142,43.3071584,10489.829732,-11.632088,36.685816,-0.223694,105.9, -34.6, 7,0,0,1684,1024,1026,1024,100,0,0,0,118.1,-23.9,49,3.687,3.695,3.678,0,0,0,15.033,103.1,1478.3696424522,834.317612,31,Sport,
350100,2022-02-25 03:03:22,38.5855030651408,114.367858285427,833.989528,,,1478.0415584522,34.44882,38.5648456,10490.0921992,15111.6146568,17,5,10.98,1480.6662304522,836.6142,43.3071584,10490.0921992,-11.855782,36.685816,0,105.6, -34.3, 8,0,0,1684,1024,1026,1024,100,0,0,0,118.1,-23.9,49,3.687,3.695,3.678,0,0,0,15.033,103.1,1478.0415584522,833.989528,31,Sport,
350200,2022-02-25 03:03:22,38.5854983324737,114.367877469149,833.989528,,,1478.0415584522,34.44882,38.8332784,10490.321858,15117.3561268,17,5,10.98,1480.6662304522,836.6142,43.3071584,10490.321858,-12.079476,36.90951,-0.223694,105.8, -34.3, 6.2,0,0,1684,1024,1027,1024,100,0,0,0,118.1,-23.9,49,3.687,3.695,3.678,0,0,0,15.033,103.1,1478.0415584522,833.989528,31,Sport,
350300,2022-02-25 03:03:22,38.585493365147,114.367896657081,833.989528,,,1478.0415584522,34.44882,39.1240806,10490.649942,15123.0975968,17,5,10.98,1480.6662304522,836.6142,43.3071584,10490.649942,-12.30317,37.133204,-0.223694,106.7, -34.8, 3.1,0,0,1684,1024,1027,1022,100,0,0,-0,118.1,-23.9,49,3.687,3.695,3.678,0,0,0,15.033,103.1,1478.0415584522,833.989528,31,Sport,
350400,2022-02-25 03:03:22,38.5854884745779,114.367916089194,833.989528,,,1478.0415584522,34.44882,39.1240806,10490.9452176,15128.937492,17,5,10.98,1480.6662304522,836.6142,43.3071584,10490.9452176,-12.30317,37.133204,-0.223694,107.8, -35.1, 0.5,0,0,1684,1024,1029,1016,100,0,1,-1,118.1,-23.9,49,3.687,3.695,3.678,0,0,0,15.033,103.1,1478.0415584522,833.989528,31,Sport,
350500,2022-02-25 03:03:22,38.5854834611964,114.367935413953,833.989528,,,1478.0415584522,34.44882,39.3254052,10491.2733016,15134.7445788,17,5,10.98,1480.6662304522,836.6142,43.3071584,10491.2733016,-12.30317,37.356898,-0.223694,107.9, -34.8, 0.5,0,0,1684,1024,1029,1017,100,0,1,-1,118.1,-23.9,49,3.687,3.695,3.678,0,0,0,15.033,103.1,1478.0415584522,833.989528,31,Sport,
350600,2022-02-25 03:03:22,38.585478781163,114.3679549022,833.989528,,,1478.0415584522,34.44882,39.5490992,10491.470152,15140.5516656,17,5,10.98,1480.6662304522,836.6142,43.3071584,10491.470152,-12.30317,37.580592,-0.447388,107.8, -34.6, 1,0,0,1684,1024,1029,1018,100,0,1,-1,118.1,-23.9,49,3.687,3.695,3.678,0,0,0,15.033,103.1,1478.0415584522,833.989528,31,Sport,
350700,2022-02-25 03:03:23,38.58547378094,114.367974378519,833.989528,,,1478.0415584522,34.44882,39.5490992,10491.798236,15146.3915608,17,5,10.98,1480.6662304522,836.6142,43.3071584,10491.798236,-12.30317,37.580592,-0.447388,107.6, -34.7, 1.9,0,0,1684,1024,1029,1019,100,0,1,-1,118.1,-23.9,49,3.687,3.695,3.678,0,0,0,15.033,103.1,1478.0415584522,833.989528,31,Sport,
350800,2022-02-25 03:03:23,38.5854690592381,114.367994043589,834.317612,,,1478.3696424522,34.44882,39.7504238,10492.0278948,15152.2642644,17,5,11.046,1480.6662304522,836.6142,43.3071584,10492.0278948,-12.30317,37.804286,-0.671082,107.5, -34.9, 2.1,0,0,1684,1024,1029,1021,100,0,1,-0,118.1,-23.9,49,3.664,3.671,3.646,0,0,0,12.425,103.1,1478.3696424522,834.317612,31,Sport,
350900,2022-02-25 03:03:23,38.5854640699804,114.368013631475,834.317612,,,1478.3696424522,34.44882,39.7504238,10492.3559788,15158.136968,17,5,11.046,1480.6662304522,836.6142,43.3071584,10492.3559788,-12.30317,37.804286,-0.671082,107.5, -35.1, 2.5,0,0,1684,1024,1029,1021,100,0,1,-0,118.1,-23.9,49,3.664,3.671,3.646,0,0,0,12.425,103.1,1478.3696424522,834.317612,31,Sport,
351000,2022-02-25 03:03:23,38.5854592561692,114.368033408111,834.645696,,,1478.6977264522,34.44882,39.7504238,10492.5856376,15164.04248,17,5,11.046,1480.6662304522,836.6142,43.3071584,10492.5856376,-12.30317,37.804286,-0.671082,107.2, -35.1, 3.8,0,0,1684,1024,1029,1021,100,0,1,-0,118.1,-23.9,49,3.664,3.671,3.646,0,0,0,12.425,103.1,1478.6977264522,834.645696,31,Sport,
351100,2022-02-25 03:03:23,38.5854542449807,114.368053038098,834.645696,,,1478.6977264522,34.44882,39.7504238,10492.9137216,15169.947992,17,5,11.046,1480.6662304522,836.6142,43.3071584,10492.9137216,-12.30317,37.804286,-0.447388,107.3, -35.1, 3.3,0,0,1684,1024,1029,1021,100,0,1,-0,118.1,-23.9,49,3.664,3.671,3.646,0,0,0,12.425,103.1,1478.6977264522,834.645696,31,Sport,
351200,2022-02-25 03:03:23,38.5854492162478,114.368073014008,834.645696,,,1478.6977264522,34.44882,40.041226,10493.2418056,15175.9191208,17,5,11.046,1480.6662304522,836.6142,43.3071584,10493.2418056,-12.526864,38.02798,-0.447388,107.5, -34.9, 2.8,0,0,1684,1024,1029,1021,100,0,1,-0,118.1,-23.9,49,3.664,3.671,3.646,0,0,0,12.425,103.1,1478.6977264522,834.645696,31,Sport,
